Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
Yverdon Sport FC,Home,45',Yellow Card,Varol Tasar,Unsporting behaviour,,,4089781
FC Lugano,Away,45',Yellow Card,Albian Hajdari,Unsporting behaviour,,,4089781
Yverdon Sport FC,Home,90',Yellow Card,Ricardo Alves,Foul,,,4089781
FC Zürich,Home,6',Goal,Jonathan Okita,Right-footed shot,Cheick Condé,,4089782
FC Zürich,Home,28',Goal,Nikola Katic,Header,Adrián Guerrero,,4089782
BSC Young Boys,Away,32',Goal,Meschack Elia,Right-footed shot,,,4089782
FC Zürich,Home,90',Goal,Bledian Krasniqi,Counter attack goal,Ifeanyi Mathew,,4089782
BSC Young Boys,Away,69',Substitution,Silvere Ganvoula,Tactical,,Darian Males,4089782
BSC Young Boys,Away,69',Substitution,Joël Monteiro,Tactical,,Ebrima Colley,4089782
FC Zürich,Home,77',Substitution,Marc Hornschuh,Injury,,Silvan Wallner,4089782
BSC Young Boys,Away,77',Substitution,Saidy Janko,Tactical,,Lewin Blum,4089782
FC Zürich,Home,82',Substitution,Antonio Marchesano,Tactical,,Jonathan Okita,4089782
FC Zürich,Home,83',Substitution,Bledian Krasniqi,Tactical,,Daniel Afriyie,4089782
BSC Young Boys,Away,88',Substitution,Donat Rrudhani,Tactical,,Jean-Pierre Nsame,4089782
BSC Young Boys,Away,88',Substitution,Noah Persson,Tactical,,Ulisses Garcia,4089782
FC Zürich,Home,90',Substitution,Ivan Santini,Tactical,,Rodrigo Conceição,4089782
FC Zürich,Home,13',Yellow Card,Adrián Guerrero,Foul,,,4089782
BSC Young Boys,Away,50',Yellow Card,Ulisses Garcia,Foul,,,4089782
FC Zürich,Home,90',Yellow Card,Ifeanyi Mathew,Foul,,,4089782
BSC Young Boys,Away,90',Yellow Card,Loris Benito,Foul,,,4089782
FC Zürich,Home,90',Yellow Card,Bledian Krasniqi,Taking off shirt,,,4089782
Grasshopper Club Zurich,Home,46',Goal,Filipe de Carvalho,Left-footed shot,Bradley Fink,,4089783
Grasshopper Club Zurich,Home,50',Goal,Filipe de Carvalho,Right-footed shot,Amir Abrashi,,4089783
Grasshopper Club Zurich,Home,57',Goal,Tsiy Ndenge,Left-footed shot,Awer Mabil,,4089783
Grasshopper Club Zurich,Home,65',Goal,Awer Mabil,Right-footed shot,Without assist,,4089783
Grasshopper Club Zurich,Home,90',Goal,Théo Ndicka Matam,Right-footed shot,Giotto Morandi,,4089783
Grasshopper Club Zurich,Home,46',Substitution,Filipe de Carvalho,Tactical,,Theo Corbeanu,4089783
FC Lausanne-Sport,Away,53',Substitution,Berkay Dabanli,Tactical,,Anel Husic,4089783
FC Lausanne-Sport,Away,53',Substitution,Brighton Labeau,Tactical,,Rares Ilie,4089783
Grasshopper Club Zurich,Home,70',Substitution,Giotto Morandi,Tactical,,Awer Mabil,4089783
FC Lausanne-Sport,Away,70',Substitution,Stjepan Kukuruzovic,Tactical,,Antoine Bernede,4089783
FC Lausanne-Sport,Away,70',Substitution,Dominik Schwizer,Tactical,,Morgan Poaty,4089783
FC Lausanne-Sport,Away,83',Substitution,Raoul Giger,Tactical,,Noë Dussenne,4089783
Grasshopper Club Zurich,Home,85',Substitution,Dorian Babunski,Tactical,,Francis Momoh,4089783
Grasshopper Club Zurich,Home,85',Substitution,Théo Ndicka Matam,Injury,,Filipe de Carvalho,4089783
Grasshopper Club Zurich,Home,85',Substitution,Tim Meyer,Tactical,,Bradley Fink,4089783
FC Lausanne-Sport,Away,76',Yellow Card,Olivier Custodio,Foul,,,4089783
Grasshopper Club Zurich,Home,80',Yellow Card,Kristers Tobers,Foul,,,4089783
FC Lugano,Home,50',Goal,Mohamed Belhadj Mahmoud,Header,Yanis Cimignani,,4089784
FC Luzern,Away,62',Substitution,Jakub Kadák,Tactical,,Max Meyer,4089784
FC Luzern,Away,62',Substitution,Thibault Klidjé,Tactical,,Sofyan Chader,4089784
FC Lugano,Home,68',Substitution,Roman Macek,Tactical,,Uran Bislimi,4089784
FC Lugano,Home,68',Substitution,Zan Celar,Tactical,,Shkelqim Vladi,4089784
FC Lugano,Home,72',Substitution,Jhon Espinoza,Tactical,,Hicham Mahou,4089784
FC Lugano,Home,82',Substitution,Boris Babic,Tactical,,Renato Steffen,4089784
FC Lugano,Home,82',Substitution,Adrian Durrer,Tactical,,Mohamed Belhadj Mahmoud,4089784
FC Luzern,Away,87',Substitution,Sascha Meyer,Tactical,,Asumah Abubakar,4089784
FC Lugano,Home,43',Yellow Card,Hicham Mahou,Diving,,,4089784
FC Lugano,Home,58',Yellow Card,Jonathan Sabbatini,Foul,,,4089784
FC Luzern,Away,61',Yellow Card,Martin Frydek,Foul,,,4089784
FC St. Gallen 1879,Home,8',Goal,Willem Geubbels,Right-footed shot,Lukas Görtler,,4089785
FC St. Gallen 1879,Home,16',Goal,Chadrac Akolo,Right-footed shot,Willem Geubbels,,4089785
FC St. Gallen 1879,Home,29',Goal,Willem Geubbels,Right-footed shot,,,4089785
FC St. Gallen 1879,Home,61',Goal,Isaac Schmidt,Right-footed shot,Christian Witzig,,4089785
Yverdon Sport FC,Away,56',Substitution,Samuel Oum Gouet,Tactical,,Breston Malula,4089785
FC St. Gallen 1879,Home,62',Substitution,Fabian Schubert,Tactical,,Willem Geubbels,4089785
FC St. Gallen 1879,Home,62',Substitution,Bastien Toma,Tactical,,Christian Witzig,4089785
FC St. Gallen 1879,Home,62',Substitution,Nikolaj Möller,Tactical,,Chadrac Akolo,4089785
Yverdon Sport FC,Away,66',Substitution,Liziero,Tactical,,Haithem Loucif,4089785
Yverdon Sport FC,Away,66',Substitution,Mauro Rodrigues,Tactical,,Ricardo Alves,4089785
FC St. Gallen 1879,Home,70',Substitution,Mihailo Stevanovic,Tactical,,Lukas Görtler,4089785
Yverdon Sport FC,Away,81',Substitution,Néhemie Lusuena,Tactical,,Boris Céspedes,4089785
Yverdon Sport FC,Away,81',Substitution,Mihael Klepac,Tactical,,Dominic Corness,4089785
FC St. Gallen 1879,Home,82',Substitution,Albin Krasniqi,Tactical,,Grégory Karlen,4089785
Yverdon Sport FC,Away,13',Yellow Card,Kevin Carlos,Foul,,,4089785
Yverdon Sport FC,Away,70',Yellow Card,Anthony Sauthier,Foul,,,4089785
FC Basel 1893,Away,2',Goal,Anton Kade,Right-footed shot,Fabian Frei,,4089786
FC Stade-Lausanne-Ouchy,Home,71',Goal,Mergim Qarri,Right-footed shot,Florian Danho,,4089786
FC Stade-Lausanne-Ouchy,Home,46',Substitution,Sahmkou Camara,Tactical,,Mohamed Abdallah,4089786
FC Basel 1893,Away,59',Substitution,Kevin Rüegg,Tactical,,Mohamed Dräger,4089786
FC Basel 1893,Away,59',Substitution,Leon Avdullahu,Tactical,,Jonathan Dubasin,4089786
FC Stade-Lausanne-Ouchy,Home,60',Substitution,Liridon Mulaj,Tactical,,Alban Ajdini,4089786
FC Stade-Lausanne-Ouchy,Home,78',Substitution,Giovani Bamba,Tactical,,Ismaël Gharbi,4089786
FC Stade-Lausanne-Ouchy,Home,84',Substitution,Romain Bayard,Tactical,,Mergim Qarri,4089786
FC Basel 1893,Away,85',Substitution,Thierno Barry,Tactical,,Juan Carlos Gauto,4089786
FC Basel 1893,Away,16',Yellow Card,Djordje Jovanovic,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,20',Yellow Card,Mergim Qarri,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,24',Yellow Card,Florian Danho,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,43',Yellow Card,Edmond Akichi,Foul,,,4089786
FC Basel 1893,Away,52',Yellow Card,Mohamed Dräger,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,63',Yellow Card,Ismaël Gharbi,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,75',Yellow-Red Card,Florian Danho,Foul,,,4089786
FC Basel 1893,Away,78',Yellow Card,Fabian Frei,Foul,,,4089786
FC Stade-Lausanne-Ouchy,Home,90',Yellow Card,Rayan Kadima,Foul,,,4089786
FC Winterthur,Home,23',Goal,Basil Stillhart,Right-footed shot,Sayfallah Ltaief,,4089787
FC Zürich,Away,45',Goal,Antonio Marchesano,Right-footed shot,Without assist,,4089787
FC Winterthur,Home,90',Goal,Nishan Burkart,Left-footed shot,Without assist,,4089787
FC Winterthur,Home,55',Substitution,Adrian Gantenbein,Tactical,,Sayfallah Ltaief,4089787
FC Zürich,Away,61',Substitution,Ivan Santini,Injury,,Daniel Afriyie,4089787
FC Winterthur,Home,68',Substitution,Nishan Burkart,Tactical,,Samuel Ballet,4089787
FC Winterthur,Home,68',Substitution,Matteo Di Giusto,Tactical,,Randy Schneider,4089787
FC Zürich,Away,74',Substitution,Fabian Rohner,Tactical,,Ifeanyi Mathew,4089787
FC Zürich,Away,74',Substitution,Bledian Krasniqi,Tactical,,Antonio Marchesano,4089787
FC Zürich,Away,83',Substitution,Nils Reichmuth,Tactical,,Nikola Boranijasevic,4089787
FC Winterthur,Home,89',Substitution,Thibault Corbaz,Tactical,,Basil Stillhart,4089787
FC Zürich,Away,19',Yellow Card,Ifeanyi Mathew,Foul,,,4089787
FC Zürich,Away,21',Yellow Card,Lindrit Kamberi,Foul,,,4089787
FC Zürich,Away,31',Yellow Card,Nikola Katic,Dissent,,,4089787
FC Winterthur,Home,57',Yellow Card,Samuel Ballet,Foul,,,4089787
FC Winterthur,Home,71',Yellow Card,Basil Stillhart,Foul,,,4089787
FC Winterthur,Home,85',Yellow Card,Nishan Burkart,Foul,,,4089787
FC Zürich,Away,90',Yellow Card,Jonathan Okita,Unsporting behaviour,,,4089787
Servette FC,Away,8',Goal,Chris Bedia,Left-footed shot,,,4089788
BSC Young Boys,Home,58',Goal,Silvere Ganvoula,Right-footed shot,Meschack Elia,,4089788
Servette FC,Away,37',Substitution,Alexis Antunes,Injury,,Jérémy Guillemenot,4089788
BSC Young Boys,Home,46',Substitution,Saidy Janko,Tactical,,Lewin Blum,4089788
BSC Young Boys,Home,46',Substitution,Jean-Pierre Nsame,Tactical,,Joël Monteiro,4089788
BSC Young Boys,Home,78',Substitution,Donat Rrudhani,Tactical,,Ebrima Colley,4089788
Servette FC,Away,79',Substitution,Bendegúz Bolla,Tactical,,Chris Bedia,4089788
Servette FC,Away,88',Substitution,Hussayn Touati,Tactical,,Dereck Kutesa,4089788
Servette FC,Away,88',Substitution,Samba Diba,Tactical,,Timothé Cognat,4089788
BSC Young Boys,Home,34',Yellow Card,Lewin Blum,Foul,,,4089788
Servette FC,Away,80',Yellow Card,Alexis Antunes,Foul,,,4089788
BSC Young Boys,Home,82',Yellow Card,Mohamed Camara,Foul,,,4089788
Servette FC,Away,87',Yellow Card,Bradley Mazikou,Time wasting,,,4089788
BSC Young Boys,Home,90',Yellow Card,Donat Rrudhani,Foul,,,4089788
Grasshopper Club Zurich,Away,72',Goal,Dorian Babunski,Left-footed shot,Francis Momoh,,4089789
Grasshopper Club Zurich,Away,12',Substitution,Theo Corbeanu,Injury,,Awer Mabil,4089789
FC Basel 1893,Home,26',Substitution,Leon Avdullahu,Tactical,,Juan Carlos Gauto,4089789
FC Basel 1893,Home,41',Substitution,Mohamed Dräger,Injury,,Kevin Rüegg,4089789
FC Basel 1893,Home,46',Substitution,Roméo Beney,Tactical,,Anton Kade,4089789
Grasshopper Club Zurich,Away,58',Substitution,Dorian Babunski,Tactical,,Bradley Fink,4089789
Grasshopper Club Zurich,Away,58',Substitution,Théo Ndicka Matam,Tactical,,Florian Hoxha,4089789
Grasshopper Club Zurich,Away,58',Substitution,Francis Momoh,Tactical,,Tim Meyer,4089789
FC Basel 1893,Home,73',Substitution,Adrian Leon Barisic,Tactical,,Jonathan Dubasin,4089789
FC Basel 1893,Home,73',Substitution,Thierno Barry,Tactical,,Djordje Jovanovic,4089789
Grasshopper Club Zurich,Away,85',Substitution,Maksim Paskotsi,Tactical,,Liam Bollati,4089789
FC Basel 1893,Home,18',Direct Red Card,Taulant Xhaka,Serious foul,,,4089789
FC Basel 1893,Home,19',Yellow Card,Fabian Frei,Dissent,,,4089789
Grasshopper Club Zurich,Away,45',Yellow Card,Florian Hoxha,Foul,,,4089789
Grasshopper Club Zurich,Away,47',Yellow Card,Kristers Tobers,Foul,,,4089789
FC Basel 1893,Home,65',Yellow Card,Jonathan Dubasin,Foul,,,4089789
FC Basel 1893,Home,88',Yellow Card,Renato Veiga,Foul,,,4089789
Servette FC,Away,3',Goal,Bendegúz Bolla,Left-footed shot,,,4089790
FC Lausanne-Sport,Home,72',Goal,Samuel Kalu,Right-footed shot,Antoine Bernede,,4089790
Servette FC,Away,46',Substitution,Nicolas Vouilloz,Tactical,,Anthony Baron,4089790
Servette FC,Away,84',Substitution,Alexis Antunes,Tactical,,Bendegúz Bolla,4089790
FC Lausanne-Sport,Home,87',Substitution,Toichi Suzuki,Tactical,,Fousseni Diabaté,4089790
FC Lausanne-Sport,Home,90',Substitution,Trae Coyle,Tactical,,Kaly Sène,4089790
FC Lausanne-Sport,Home,56',Yellow Card,Antoine Bernede,Foul,,,4089790
Servette FC,Away,65',Yellow Card,Chris Bedia,Foul,,,4089790
Servette FC,Away,77',Yellow Card,Keigo Tsunemoto,Foul,,,4089790
Servette FC,Away,88',Yellow Card,Timothé Cognat,Foul,,,4089790
FC Lugano,Home,39',Goal,Renato Steffen,Left-footed shot,Shkelqim Vladi,,4089791
FC Lugano,Home,83',Goal,Zan Celar,Counter attack goal,Renato Steffen,,4089791
FC Winterthur,Away,90',Goal,Samuel Ballet,Right-footed shot,Adrian Gantenbein,,4089791
FC Winterthur,Away,46',Substitution,Nishan Burkart,Tactical,,Sayfallah Ltaief,4089791
FC Lugano,Home,57',Substitution,Hicham Mahou,Tactical,,Yanis Cimignani,4089791
FC Lugano,Home,57',Substitution,Allan Arigoni,Tactical,,Albian Hajdari,4089791
FC Winterthur,Away,63',Substitution,Samuel Ballet,Tactical,,Matteo Di Giusto,4089791
FC Lugano,Home,64',Substitution,Zan Celar,Tactical,,Shkelqim Vladi,4089791
FC Lugano,Home,64',Substitution,Uran Bislimi,Tactical,,Roman Macek,4089791
FC Winterthur,Away,74',Substitution,Aldin Turkes,Tactical,,Roman Buess,4089791
FC Winterthur,Away,74',Substitution,Samir Ramizi,Tactical,,Randy Schneider,4089791
FC Winterthur,Away,87',Substitution,Souleymane Diaby,Tactical,,Tobias Schättin,4089791
FC Lugano,Home,87',Substitution,Boris Babic,Tactical,,Renato Steffen,4089791
FC Lugano,Home,16',Yellow Card,Mohamed Belhadj Mahmoud,Foul,,,4089791
FC Lugano,Home,35',Yellow Card,Albian Hajdari,Foul,,,4089791
FC Lugano,Home,74',Yellow Card,Allan Arigoni,Diving,,,4089791
FC Winterthur,Away,82',Yellow Card,Nishan Burkart,Foul,,,4089791
FC Winterthur,Away,83',Yellow Card,Tobias Schättin,Foul,,,4089791
FC Lugano,Home,90',Yellow Card,Kreshnik Hajrizi,Foul,,,4089791
FC Lugano,Home,90',Yellow Card,Uran Bislimi,Unsporting behaviour,,,4089791
FC Winterthur,Away,90',Yellow Card,Samir Ramizi,Unsporting behaviour,,,4089791
BSC Young Boys,Home,21',Goal,Jozo Stanic,Jozo Stanic,,,4089792
BSC Young Boys,Home,33',Goal,Jean-Pierre Nsame,Left-footed shot,Lewin Blum,,4089792
BSC Young Boys,Home,49',Goal,Jean-Pierre Nsame,Header,Lewin Blum,,4089792
FC St. Gallen 1879,Away,46',Substitution,Bastien Toma,Tactical,,Christian Witzig,4089792
FC St. Gallen 1879,Away,46',Substitution,Mihailo Stevanovic,Tactical,,Grégory Karlen,4089792
FC St. Gallen 1879,Away,46',Substitution,Nikolaj Möller,Tactical,,Willem Geubbels,4089792
BSC Young Boys,Home,62',Substitution,Lukasz Lakomy,Tactical,,Filip Ugrinic,4089792
BSC Young Boys,Home,62',Substitution,Darian Males,Tactical,,Joël Monteiro,4089792
FC St. Gallen 1879,Away,67',Substitution,Chima Okoroji,Tactical,,Isaac Schmidt,4089792
BSC Young Boys,Home,73',Substitution,Silvere Ganvoula,Tactical,,Jean-Pierre Nsame,4089792
FC St. Gallen 1879,Away,76',Substitution,Albin Krasniqi,Tactical,,Lukas Görtler,4089792
BSC Young Boys,Home,80',Substitution,Fabian Lustenberger,Tactical,,Sandro Lauper,4089792
BSC Young Boys,Home,80',Substitution,Noah Persson,Tactical,,Ulisses Garcia,4089792
FC Stade-Lausanne-Ouchy,Away,13',Goal,Ismaël Gharbi,Right-footed shot,Mergim Qarri,,4089793
Yverdon Sport FC,Home,72',Goal,Anthony Sauthier,Right-footed shot,William Le Pogam,,4089793
Yverdon Sport FC,Home,80',Goal,Mohamed Tijani,Header,Haithem Loucif,,4089793
FC Stade-Lausanne-Ouchy,Away,46',Substitution,Rayan Kadima,Tactical,,Dylan Ouedraogo,4089793
FC Stade-Lausanne-Ouchy,Away,64',Substitution,Florian Danho,Tactical,,Alban Ajdini,4089793
Yverdon Sport FC,Home,65',Substitution,Mauro Rodrigues,Tactical,,Dominic Corness,4089793
FC Stade-Lausanne-Ouchy,Away,71',Substitution,Liridon Mulaj,Tactical,,Ismaël Gharbi,4089793
Yverdon Sport FC,Home,77',Substitution,Mihael Klepac,Tactical,,Liziero,4089793
FC Stade-Lausanne-Ouchy,Away,77',Substitution,Romain Bayard,Tactical,,Mergim Qarri,4089793
FC Stade-Lausanne-Ouchy,Away,77',Substitution,Mohamed Abdallah,Tactical,,Sahmkou Camara,4089793
Yverdon Sport FC,Home,86',Substitution,Breston Malula,Tactical,,Haithem Loucif,4089793
FC Stade-Lausanne-Ouchy,Away,24',Yellow Card,Ismaël Gharbi,Foul,,,4089793
FC Stade-Lausanne-Ouchy,Away,40',Yellow Card,Dylan Ouedraogo,Foul,,,4089793
FC Stade-Lausanne-Ouchy,Away,61',Yellow Card,Sahmkou Camara,Foul,,,4089793
FC Stade-Lausanne-Ouchy,Away,68',Direct Red Card,Florian Danho,Violent conduct,,,4089793
FC Stade-Lausanne-Ouchy,Away,69',Yellow Card,Mergim Qarri,Foul,,,4089793
Yverdon Sport FC,Home,90',Yellow Card,Sebastian Breza,Time wasting,,,4089793
Yverdon Sport FC,Home,90',Yellow Card,Kevin Carlos,Foul,,,4089793
Yverdon Sport FC,Home,90',Yellow Card,Varol Tasar,Foul,,,4089793
FC Zürich,Home,59',Goal,Jonathan Okita,Right-footed shot,Nikola Boranijasevic,,4089794
FC Luzern,Away,82',Goal,Thibault Klidjé,Counter attack goal,Asumah Abubakar,,4089794
FC Zürich,Home,19',Substitution,Antonio Marchesano,Injury,,Rodrigo Conceição,4089794
FC Luzern,Away,46',Substitution,Lars Villiger,Tactical,,Jakub Kadák,4089794
FC Luzern,Away,63',Substitution,Max Meyer,Tactical,,Sofyan Chader,4089794
FC Luzern,Away,63',Substitution,Asumah Abubakar,Tactical,,Severin Ottiger,4089794
FC Luzern,Away,63',Substitution,Thibault Klidjé,Tactical,,Teddy Okou,4089794
FC Zürich,Home,77',Substitution,Bledian Krasniqi,Tactical,,Jonathan Okita,4089794
FC Zürich,Home,84',Substitution,Marc Hornschuh,Tactical,,Fabio Daprelà,4089794
FC Zürich,Home,84',Substitution,Ivan Santini,Tactical,,Daniel Afriyie,4089794
FC Luzern,Away,87',Yellow Card,Max Meyer,Dissent,,,4089794
FC Zürich,Home,90',Yellow Card,Nikola Katic,Foul,,,4089794
Grasshopper Club Zurich,Home,18',Goal,Tsiy Ndenge,Left-footed shot,Giotto Morandi,,4089795
Yverdon Sport FC,Away,58',Goal,Boris Céspedes,Header,Varol Tasar,,4089795
Yverdon Sport FC,Away,63',Substitution,Mauro Rodrigues,Tactical,,Christopher Lungoyi,4089795
Grasshopper Club Zurich,Home,63',Substitution,Dorian Babunski,Tactical,,Bradley Fink,4089795
Grasshopper Club Zurich,Home,63',Substitution,Tim Meyer,Tactical,,Theo Corbeanu,4089795
Yverdon Sport FC,Away,74',Substitution,Samuel Oum Gouet,Tactical,,Liziero,4089795
Yverdon Sport FC,Away,81',Substitution,Niklas Gunnarsson,Tactical,,William Le Pogam,4089795
Yverdon Sport FC,Away,81',Substitution,Haithem Loucif,Tactical,,Dominic Corness,4089795
Grasshopper Club Zurich,Home,83',Substitution,Théo Ndicka Matam,Tactical,,Francis Momoh,4089795
Grasshopper Club Zurich,Home,68',Yellow Card,Kristers Tobers,Foul,,,4089795
Grasshopper Club Zurich,Home,71',Yellow Card,Tim Meyer,Foul,,,4089795
FC Basel 1893,Away,66',Goal,Jonathan Dubasin,Left-footed shot,Djordje Jovanovic,,4089796
FC Basel 1893,Away,46',Substitution,Roméo Beney,Tactical,,Juan Carlos Gauto,4089796
FC Luzern,Home,67',Substitution,Teddy Okou,Tactical,,Sofyan Chader,4089796
FC Basel 1893,Away,72',Substitution,Thierno Barry,Tactical,,Jonathan Dubasin,4089796
FC Luzern,Home,78',Substitution,Thibault Klidjé,Tactical,,Max Meyer,4089796
FC Luzern,Home,78',Substitution,Lars Villiger,Tactical,,Asumah Abubakar,4089796
FC Luzern,Home,34',Yellow Card,Max Meyer,Foul,,,4089796
FC Luzern,Home,69',Yellow Card,Pius Dorn,Foul,,,4089796
FC Luzern,Home,88',Yellow Card,Lars Villiger,Foul,,,4089796
FC Basel 1893,Away,89',Yellow Card,Leon Avdullahu,Foul,,,4089796
FC Basel 1893,Away,90',Yellow Card,Thierno Barry,Unsporting behaviour,,,4089796
FC Luzern,Home,90',Yellow Card,Martin Frydek,Unsporting behaviour,,,4089796
FC Luzern,Home,90',Yellow Card,Luca Jaquez,Unsporting behaviour,,,4089796
Servette FC,Home,27',Goal,Chris Bedia,Penalty,,,4089797
Servette FC,Home,40',Goal,Chris Bedia,Left-footed shot,Keigo Tsunemoto,,4089797
FC Lugano,Away,53',Goal,Shkelqim Vladi,Right-footed shot,Renato Steffen,,4089797
FC Lugano,Away,84',Goal,Ayman El Wafi,Header,Renato Steffen,,4089797
FC Lugano,Away,46',Substitution,Johan Nkama,Tactical,,Yanis Cimignani,4089797
FC Lugano,Away,46',Substitution,Ayman El Wafi,Tactical,,Albian Hajdari,4089797
Servette FC,Home,71',Substitution,Bendegúz Bolla,Tactical,,Alexis Antunes,4089797
FC Lugano,Away,71',Substitution,Zan Celar,Tactical,,Shkelqim Vladi,4089797
FC Lugano,Away,78',Substitution,Romeo Morandi,Tactical,,Roman Macek,4089797
Servette FC,Home,81',Substitution,Samba Diba,Tactical,,Dereck Kutesa,4089797
Servette FC,Home,90',Substitution,Jérémy Guillemenot,Tactical,,Miroslav Stevanovic,4089797
FC Lugano,Away,90',Substitution,Boris Babic,Tactical,,Hicham Mahou,4089797
FC Lugano,Away,26',Yellow Card,Renato Steffen,Dissent,,,4089797
Servette FC,Home,29',Yellow Card,Gaël Ondoua,Foul,,,4089797
FC Lugano,Away,31',Yellow Card,Roman Macek,Foul,,,4089797
FC Lugano,Away,67',Direct Red Card,Johan Nkama,Serious foul,,,4089797
Servette FC,Home,83',Yellow-Red Card,Gaël Ondoua,Foul,,,4089797
Servette FC,Home,89',Yellow Card,Samba Diba,Foul,,,4089797
FC Lugano,Away,90',Yellow Card,Jonathan Sabbatini,Foul,,,4089797
FC St. Gallen 1879,Home,39',Goal,Chadrac Akolo,Right-footed shot,,,4089798
FC Zürich,Away,46',Substitution,Marc Hornschuh,Tactical,,Silvan Wallner,4089798
FC Zürich,Away,46',Substitution,Antonio Marchesano,Tactical,,Daniel Afriyie,4089798
FC Zürich,Away,63',Substitution,Selmin Hodza,Injury,,Marc Hornschuh,4089798
FC St. Gallen 1879,Home,67',Substitution,Grégory Karlen,Tactical,,Bastien Toma,4089798
FC St. Gallen 1879,Home,67',Substitution,Chima Okoroji,Tactical,,Isaac Schmidt,4089798
FC St. Gallen 1879,Home,76',Substitution,Fabian Schubert,Tactical,,Willem Geubbels,4089798
FC St. Gallen 1879,Home,76',Substitution,Mihailo Stevanovic,Tactical,,Chadrac Akolo,4089798
FC Zürich,Away,83',Substitution,Ivan Santini,Tactical,,Nikola Boranijasevic,4089798
FC St. Gallen 1879,Home,89',Substitution,Abdoulaye Diaby,Tactical,,Christian Witzig,4089798
FC Zürich,Away,89',Substitution,Nils Reichmuth,Tactical,,Cheick Condé,4089798
FC St. Gallen 1879,Home,24',Yellow Card,Jordi Quintillà,Foul,,,4089798
FC Zürich,Away,30',Yellow Card,Cheick Condé,Foul,,,4089798
FC St. Gallen 1879,Home,50',Yellow Card,Mattia Zanotti,Foul,,,4089798
FC St. Gallen 1879,Home,88',Yellow Card,Lukas Görtler,Dissent,,,4089798
BSC Young Boys,Away,10',Goal,Darian Males,Left-footed shot,Lewin Blum,,4089799
BSC Young Boys,Away,20',Goal,Silvere Ganvoula,Right-footed shot,,,4089799
BSC Young Boys,Away,36',Goal,Darian Males,Left-footed shot,Joël Monteiro,,4089799
FC Stade-Lausanne-Ouchy,Home,77',Goal,Ismaël Gharbi,Counter attack goal,,,4089799
BSC Young Boys,Away,46',Substitution,Cheikh Niasse,Tactical,,Lukasz Lakomy,4089799
FC Stade-Lausanne-Ouchy,Home,58',Substitution,Liridon Mulaj,Tactical,,Mergim Qarri,4089799
BSC Young Boys,Away,64',Substitution,Jean-Pierre Nsame,Tactical,,Silvere Ganvoula,4089799
BSC Young Boys,Away,73',Substitution,Ebrima Colley,Tactical,,Joël Monteiro,4089799
BSC Young Boys,Away,73',Substitution,Miguel Chaiwa,Tactical,,Lewin Blum,4089799
FC Stade-Lausanne-Ouchy,Home,79',Substitution,Zachary Hadji,Tactical,,Alban Ajdini,4089799
FC Stade-Lausanne-Ouchy,Home,79',Substitution,Mohamed Abdallah,Tactical,,Lamine Gassama,4089799
FC Stade-Lausanne-Ouchy,Home,84',Substitution,Romain Bayard,Tactical,,Edmond Akichi,4089799
BSC Young Boys,Away,87',Substitution,Ulisses Garcia,Tactical,,Noah Persson,4089799
BSC Young Boys,Away,47',Yellow Card,Silvere Ganvoula,Foul,,,4089799
FC Stade-Lausanne-Ouchy,Home,68',Yellow Card,Rayan Kadima,Foul,,,4089799
BSC Young Boys,Away,90',Yellow Card,Ulisses Garcia,Foul,,,4089799
FC Stade-Lausanne-Ouchy,Home,90',Yellow Card,Liridon Mulaj,Foul,,,4089799
FC Winterthur,Home,74',Goal,Matteo Di Giusto,Right-footed shot,,,4089800
FC Winterthur,Home,46',Substitution,Adrian Gantenbein,Tactical,,Aldin Turkes,4089800
FC Winterthur,Home,46',Substitution,Matteo Di Giusto,Tactical,,Basil Stillhart,4089800
FC Lausanne-Sport,Away,63',Substitution,Brighton Labeau,Tactical,,Olivier Custodio,4089800
FC Winterthur,Home,73',Substitution,Thibault Corbaz,Tactical,,Randy Schneider,4089800
FC Winterthur,Home,73',Substitution,Nishan Burkart,Tactical,,Sayfallah Ltaief,4089800
FC Lausanne-Sport,Away,80',Substitution,Dominik Schwizer,Tactical,,Fousseni Diabaté,4089800
FC Lausanne-Sport,Away,80',Substitution,Toichi Suzuki,Tactical,,Kaly Sène,4089800
FC Lausanne-Sport,Away,87',Substitution,Trae Coyle,Tactical,,Jamie Roche,4089800
FC Winterthur,Home,90',Substitution,Granit Lekaj,Delay,,Samuel Ballet,4089800
FC Lausanne-Sport,Away,55',Yellow Card,Berkay Dabanli,Foul,,,4089800
FC Lausanne-Sport,Away,57',Yellow Card,Jamie Roche,Foul,,,4089800
FC Winterthur,Home,64',Yellow Card,Luca Zuffi,Foul,,,4089800
FC St. Gallen 1879,Away,14',Goal,Chadrac Akolo,Header,Willem Geubbels,,4089801
FC Lausanne-Sport,Home,46',Substitution,Jamie Roche,Tactical,,Raoul Giger,4089801
FC St. Gallen 1879,Away,63',Substitution,Isaac Schmidt,Tactical,,Willem Geubbels,4089801
